Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003,SE_A13003B_001,SE_A13003B_002,SE_A13003B_003,SE_A13003C_001,SE_A13003C_002,SE_A13003C_003,ACS18_5yr_B15003001,ACS18_5yr_B15003002,ACS18_5yr_B15003003,ACS18_5yr_B15003004,ACS18_5yr_B15003005,ACS18_5yr_B15003006,ACS18_5yr_B15003007,ACS18_5yr_B15003008,ACS18_5yr_B15003009,ACS18_5yr_B15003010,ACS18_5yr_B15003011,ACS18_5yr_B15003012,ACS18_5yr_B15003013,ACS18_5yr_B15003014,ACS18_5yr_B15003015,ACS18_5yr_B15003016,ACS18_5yr_B15003017,ACS18_5yr_B15003018,ACS18_5yr_B15003019,ACS18_5yr_B15003020,ACS18_5yr_B15003021,ACS18_5yr_B15003022,ACS18_5yr_B15003023,ACS18_5yr_B15003024,ACS18_5yr_B15003025,ACS18_5yr_B15003001s,ACS18_5yr_B15003002s,ACS18_5yr_B15003003s,ACS18_5yr_B15003004s,ACS18_5yr_B15003005s,ACS18_5yr_B15003006s,ACS18_5yr_B15003007s,ACS18_5yr_B15003008s,ACS18_5yr_B15003009s,ACS18_5yr_B15003010s,ACS18_5yr_B15003011s,ACS18_5yr_B15003012s,ACS18_5yr_B15003013s,ACS18_5yr_B15003014s,ACS18_5yr_B15003015s,ACS18_5yr_B15003016s,ACS18_5yr_B15003017s,ACS18_5yr_B15003018s,ACS18_5yr_B15003019s,ACS18_5yr_B15003020s,ACS18_5yr_B15003021s,ACS18_5yr_B15003022s,ACS18_5yr_B15003023s,ACS18_5yr_B15003024s,ACS18_5yr_B15003025s,ACS18_5yr_B28003001,ACS18_5yr_B28003002,ACS18_5yr_B28003003,ACS18_5yr_B28003004,ACS18_5yr_B28003005,ACS18_5yr_B28003006,ACS18_5yr_B28003001s,ACS18_5yr_B28003002s,ACS18_5yr_B28003003s,ACS18_5yr_B28003004s,ACS18_5yr_B28003005s,ACS18_5yr_B28003006s
"29510113500","14000US29510113500","Census Tract 1135","Census Tract 1135, St. Louis city, Missouri","mo","140","00","ACSSF","0005679",,,,,"29","510",,,,"113500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412,2412,2323,2272,34,0,9,0,0,8,89,49,9,0,0,0,0,31,1552,1489,63,313,49,264,1706,213,1493,393,45,348,1912,8,0,0,8,0,0,0,0,0,22,25,68,16,13,24,460,45,102,187,100,555,227,20,32,98.18182,7.878788,6.666667,6.666667,7.878788,6.666667,6.666667,6.666667,6.666667,6.666667,15.15152,15.75758,26.06061,15.15152,12.12121,17.57576,76.36364,16.9697,27.27273,40.60606,30.90909,73.33334,49.69697,13.93939,16.9697,1147,1009,0,906,103,138,49.09091,49.09091,6.666667,55.15152,29.69697,33.33333
"29510114101","14000US29510114101","Census Tract 1141.01","Census Tract 1141.01, St. Louis city, Missouri","mo","140","00","ACSSF","0005680",,,,,"29","510",,,,"114101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4158,4158,4072,3061,734,0,147,0,0,130,86,30,0,0,0,0,56,0,2805,2596,209,621,108,513,3064,461,2603,458,92,366,3291,0,0,0,0,0,0,22,0,58,0,41,3,0,86,0,587,148,193,683,113,859,435,52,11,221.8182,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,20,6.666667,49.69697,6.666667,35.75758,6.666667,6.666667,61.81818,6.666667,149.0909,59.39394,75.15151,127.2727,42.42424,129.0909,88.48485,26.66667,11.51515,2250,1947,13,1829,105,303,96.36364,110.9091,12.12121,112.7273,45.45454,83.0303
"29510114102","14000US29510114102","Census Tract 1141.02","Census Tract 1141.02, St. Louis city, Missouri","mo","140","00","ACSSF","0005681",,,,,"29","510",,,,"114102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4440,4440,4413,4353,33,0,0,0,0,27,27,27,0,0,0,0,0,0,2792,2736,56,889,0,889,2926,134,2792,625,35,590,3353,0,0,0,0,0,0,0,21,0,0,34,0,30,30,31,251,30,111,566,139,1092,671,216,131,121.8182,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,19.39394,6.666667,6.666667,22.42424,6.666667,21.21212,27.87879,21.21212,73.33334,21.21212,43.63636,145.4545,49.09091,152.1212,129.0909,72.72727,58.18182,2107,2017,0,1912,105,90,72.12122,86.06061,6.666667,86.06061,44.24242,33.33333
"29510114200","14000US29510114200","Census Tract 1142","Census Tract 1142, St. Louis city, Missouri","mo","140","00","ACSSF","0005682",,,,,"29","510",,,,"114200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4518,4518,4312,3558,366,0,77,0,0,311,206,67,0,0,0,0,139,0,3102,3010,92,744,136,608,3200,316,2884,574,81,493,3606,54,0,0,0,0,0,0,21,0,0,0,15,0,0,27,527,28,338,362,375,1124,461,188,86,177.5758,36.9697,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,20,6.666667,6.666667,6.666667,14.54545,6.666667,6.666667,26.06061,115.1515,19.39394,81.21212,69.69697,103.6364,146.0606,104.2424,92.12122,40,2391,2246,19,2160,67,145,106.0606,110.303,18.18182,113.9394,32.72727,49.09091
"29510114300","14000US29510114300","Census Tract 1143","Census Tract 1143, St. Louis city, Missouri","mo","140","00","ACSSF","0005683",,,,,"29","510",,,,"114300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4964,4964,4744,4327,238,0,133,0,0,46,220,114,0,0,15,0,38,53,3397,3366,31,738,0,738,3548,167,3381,666,28,638,3985,80,0,0,0,0,0,0,0,0,0,49,0,10,27,0,681,164,205,669,194,1160,552,96,98,187.8788,52.12121,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,38.78788,6.666667,10.30303,18.18182,6.666667,117.5758,61.21212,76.36364,110.9091,51.51515,157.5758,109.697,40,44.84848,2524,2376,0,2338,38,148,83.63636,83.0303,6.666667,86.66666,20.60606,48.48485
"29510115100","14000US29510115100","Census Tract 1151","Census Tract 1151, St. Louis city, Missouri","mo","140","00","ACSSF","0005684",,,,,"29","510",,,,"115100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4515,4515,4109,3214,713,10,103,0,5,64,406,300,14,58,0,0,25,9,2392,2183,209,854,308,546,2971,741,2230,484,147,337,3248,39,0,0,0,0,11,0,4,55,16,132,143,117,123,116,829,160,161,457,205,452,142,43,43,187.8788,21.21212,6.666667,6.666667,6.666667,6.666667,7.878788,6.666667,5.454545,36.36364,15.15152,43.0303,46.66667,49.09091,54.54546,44.84848,100.6061,50.90909,40.60606,84.24242,58.18182,88.48485,38.18182,25.45455,18.18182,1813,1400,0,1262,138,413,87.87878,99.39394,6.666667,92.12122,59.39394,66.06061
"29510115200","14000US29510115200","Census Tract 1152","Census Tract 1152, St. Louis city, Missouri","mo","140","00","ACSSF","0005685",,,,,"29","510",,,,"115200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3328,3328,3078,1246,1436,0,205,0,97,94,250,231,0,0,0,0,19,0,1553,1519,34,849,596,253,2190,697,1493,239,38,201,2168,61,0,0,0,0,0,0,0,8,11,62,103,65,103,73,443,121,146,454,168,173,105,46,26,132.1212,29.69697,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,7.272727,9.69697,41.21212,47.87879,33.33333,41.21212,44.24242,66.06061,43.0303,53.33333,92.12122,46.66667,59.39394,41.21212,33.33333,15.75758,1505,1234,0,1021,213,271,79.39394,95.75758,6.666667,98.18182,56.36364,85.45454
"29510115300","14000US29510115300","Census Tract 1153","Census Tract 1153, St. Louis city, Missouri","mo","140","00","ACSSF","0005686",,,,,"29","510",,,,"115300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4936,4936,4267,1776,1732,22,594,0,0,143,669,661,8,0,0,0,0,0,2474,2347,127,1456,626,830,3015,575,2440,454,101,353,3103,139,0,0,0,0,17,8,0,18,26,35,51,98,90,99,890,116,202,449,411,321,101,0,32,193.9394,53.33333,6.666667,6.666667,6.666667,6.666667,16.36364,9.090909,6.666667,16.9697,23.0303,21.81818,27.27273,32.12121,39.39394,39.39394,127.8788,38.78788,51.51515,100.6061,80.60606,67.87878,35.75758,6.666667,30.90909,1752,1471,7,1164,300,281,84.84849,96.9697,6.666667,84.84849,63.0303,52.72727
"29510115400","14000US29510115400","Census Tract 1154","Census Tract 1154, St. Louis city, Missouri","mo","140","00","ACSSF","0005687",,,,,"29","510",,,,"115400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357,3357,2809,1735,861,0,64,20,114,15,548,337,0,0,0,0,198,13,1667,1528,139,822,306,516,2231,611,1620,304,18,286,2297,37,0,0,0,0,25,0,0,21,0,100,83,68,141,20,663,144,132,372,121,265,91,13,1,126.0606,26.06061,6.666667,6.666667,6.666667,6.666667,21.81818,6.666667,6.666667,18.18182,6.666667,38.18182,48.48485,32.72727,60,15.75758,135.1515,63.0303,44.24242,89.69697,44.24242,59.39394,30.30303,12.12121,1.212121,1265,1014,0,913,101,251,56.36364,70.30303,6.666667,69.69697,35.75758,66.06061
"29510115500","14000US29510115500","Census Tract 1155","Census Tract 1155, St. Louis city, Missouri","mo","140","00","ACSSF","0005688",,,,,"29","510",,,,"115500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6723,6723,5786,1315,4170,0,59,0,0,242,937,810,0,0,0,0,127,0,2665,2645,20,2148,1714,434,4107,1781,2326,468,141,327,3857,19,0,0,29,0,0,14,0,0,0,37,58,73,308,152,1254,273,77,718,173,378,280,0,14,332.7273,19.39394,9.090909,9.090909,29.69697,9.090909,9.090909,14.54545,9.090909,9.090909,9.090909,26.06061,46.06061,41.81818,101.8182,63.0303,244.2424,118.7879,33.93939,180.6061,97.57576,144.2424,98.78788,9.090909,13.33333,2533,1964,0,1777,187,569,140.6061,152.7273,9.090909,146.6667,71.51515,107.2727
"29510115600","14000US29510115600","Census Tract 1156","Census Tract 1156, St. Louis city, Missouri","mo","140","00","ACSSF","0005689",,,,,"29","510",,,,"115600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4849,4849,4341,1926,2046,0,14,0,222,133,508,423,47,0,0,0,28,10,1636,1513,123,1065,403,662,2760,779,1981,739,158,581,3512,28,0,0,0,0,0,0,48,35,5,104,76,201,223,139,1021,284,194,594,181,189,175,15,0,281.2121,21.21212,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,34.54546,26.66667,7.272727,49.69697,44.24242,69.09091,80.60606,75.75758,187.2727,84.24242,79.39394,201.8182,66.06061,76.9697,61.81818,14.54545,6.666667,2150,1487,0,1172,315,663,125.4545,133.3333,6.666667,138.1818,90.30303,103.0303
"29510115700","14000US29510115700","Census Tract 1157","Census Tract 1157, St. Louis city, Missouri","mo","140","00","ACSSF","0005690",,,,,"29","510",,,,"115700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3738,3738,3222,1047,1873,0,226,0,38,38,516,464,0,0,42,0,0,10,1736,1433,303,1056,654,402,2383,830,1553,210,12,198,2287,48,0,12,0,0,0,10,33,42,19,75,51,132,155,55,460,100,200,422,170,253,39,11,0,175.7576,27.27273,6.666667,12.12121,6.666667,6.666667,6.666667,9.69697,26.06061,30.90909,14.54545,40.60606,35.15152,46.06061,61.21212,33.93939,90.30303,40,76.36364,104.8485,60,67.87878,29.09091,9.69697,6.666667,1441,1082,0,845,237,359,80.60606,84.84849,6.666667,81.21212,66.66666,69.09091
"29510116100","14000US29510116100","Census Tract 1161","Census Tract 1161, St. Louis city, Missouri","mo","140","00","ACSSF","0005691",,,,,"29","510",,,,"116100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2991,2991,2765,1434,639,145,329,0,0,218,226,198,0,0,0,0,5,23,1793,1684,109,426,132,294,2174,460,1714,348,72,276,2393,53,0,0,0,0,0,0,0,9,0,7,80,64,79,188,404,136,187,152,144,489,234,101,66,172.7273,33.93939,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,8.484848,6.666667,6.666667,55.15152,44.84848,30.30303,61.21212,93.33334,56.9697,61.21212,42.42424,46.06061,72.12122,56.9697,40.60606,46.06061,1466,1239,0,1005,234,227,87.27273,78.78788,6.666667,83.0303,66.06061,48.48485
"29510116200","14000US29510116200","Census Tract 1162","Census Tract 1162, St. Louis city, Missouri","mo","140","00","ACSSF","0005692",,,,,"29","510",,,,"116200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965,3965,3860,3199,434,11,97,0,84,35,105,91,0,0,0,0,14,0,2762,2554,208,487,0,487,3126,394,2732,352,18,334,3253,0,0,0,0,0,0,0,0,0,0,14,18,86,21,17,440,26,130,322,208,1171,499,134,167,224.2424,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,13.93939,17.57576,49.09091,21.81818,16.9697,100.6061,18.78788,46.06061,96.36364,78.18182,198.7879,107.2727,57.57576,58.78788,2068,1831,0,1619,212,237,99.39394,108.4848,6.666667,120.6061,67.87878,73.93939
"29510116301","14000US29510116301","Census Tract 1163.01","Census Tract 1163.01, St. Louis city, Missouri","mo","140","00","ACSSF","0005693",,,,,"29","510",,,,"116301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3490,3490,3162,2281,513,12,249,5,0,102,328,281,0,0,0,0,47,0,2081,2013,68,766,192,574,2381,264,2117,314,15,299,2499,8,0,0,0,0,0,0,9,3,0,64,28,33,49,0,293,86,91,242,113,585,594,177,124,160,7.272727,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,8.484848,5.454545,6.666667,50.30303,15.75758,19.39394,22.42424,6.666667,72.72727,29.69697,24.84848,53.33333,43.63636,104.2424,92.72727,47.27273,38.18182,1383,1257,0,1176,81,126,66.66666,67.87878,6.666667,69.09091,34.54546,44.24242
"29510116302","14000US29510116302","Census Tract 1163.02","Census Tract 1163.02, St. Louis city, Missouri","mo","140","00","ACSSF","0005694",,,,,"29","510",,,,"116302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3142,3142,2923,760,1239,12,805,0,27,80,219,186,0,0,16,0,17,0,1608,1454,154,772,246,526,2110,573,1537,260,26,234,2192,79,0,0,0,0,0,0,12,37,0,23,35,226,158,13,447,67,82,528,94,254,112,10,15,134.5455,50.30303,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,12.12121,28.48485,6.666667,21.81818,27.87879,80,48.48485,10.30303,89.69697,31.51515,36.36364,98.78788,30.30303,73.33334,63.0303,11.51515,15.15152,1370,944,0,685,259,426,80,89.09091,6.666667,79.39394,73.33334,76.9697
"29510116400","14000US29510116400","Census Tract 1164","Census Tract 1164, St. Louis city, Missouri","mo","140","00","ACSSF","0005695",,,,,"29","510",,,,"116400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4770,4770,4554,1070,2998,0,165,0,200,121,216,170,6,0,0,0,40,0,2345,1836,509,1513,865,648,2902,891,2011,355,40,315,2713,66,0,0,0,0,36,0,36,0,25,47,76,98,155,127,563,236,124,520,235,274,56,7,32,193.9394,29.09091,6.666667,6.666667,6.666667,6.666667,32.72727,6.666667,33.93939,6.666667,23.0303,28.48485,36.9697,37.57576,40.60606,58.78788,118.7879,60.60606,40,82.42424,66.06061,70.30303,29.09091,6.666667,23.63636,1869,1414,0,1147,267,455,97.57576,93.33334,6.666667,93.33334,75.15151,66.66666
"29510116500","14000US29510116500","Census Tract 1165","Census Tract 1165, St. Louis city, Missouri","mo","140","00","ACSSF","0005696",,,,,"29","510",,,,"116500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4433,4433,4259,1934,1869,0,318,0,50,88,174,134,0,0,5,0,0,35,2708,2460,248,1007,189,818,3098,665,2433,328,52,276,3103,47,0,0,0,0,5,0,0,0,31,10,11,35,98,29,435,54,105,593,143,741,593,101,72,269.697,30.30303,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,18.18182,9.090909,10.90909,24.24242,56.9697,16.36364,84.24242,25.45455,35.15152,115.1515,40.60606,112.7273,92.72727,34.54546,32.12121,1879,1552,0,1388,164,327,96.36364,109.0909,6.666667,110.9091,58.18182,82.42424
"29510117100","14000US29510117100","Census Tract 1171","Census Tract 1171, St. Louis city, Missouri","mo","140","00","ACSSF","0005697",,,,,"29","510",,,,"117100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699,1699,1623,1137,317,0,63,0,26,80,76,63,0,0,0,0,13,0,1161,1123,38,266,104,162,1292,233,1059,141,12,129,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,94,15,64,227,115,446,255,27,17,86.06061,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,16.9697,4.242424,41.81818,8.484848,21.81818,49.09091,40.60606,64.24242,38.78788,13.33333,9.090909,1010,957,4,853,100,53,46.06061,48.48485,4.242424,50.30303,29.09091,22.42424
"29510117200","14000US29510117200","Census Tract 1172","Census Tract 1172, St. Louis city, Missouri","mo","140","00","ACSSF","0005698",,,,,"29","510",,,,"117200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184,5184,5010,3210,1707,0,50,0,12,31,174,147,12,0,0,0,15,0,3419,3364,55,796,12,784,3837,526,3311,551,54,497,4106,64,0,0,0,0,0,15,0,12,13,0,0,44,92,38,317,11,73,599,300,1221,900,310,97,212.7273,43.0303,9.090909,9.090909,9.090909,9.090909,9.090909,15.75758,9.090909,10.90909,16.9697,9.090909,9.090909,22.42424,49.69697,20.60606,78.18182,11.51515,27.87879,141.8182,67.27273,140.6061,131.5152,73.93939,32.72727,2422,2278,0,1976,302,144,103.6364,109.0909,9.090909,123.0303,103.6364,50.90909
"29510117400","14000US29510117400","Census Tract 1174","Census Tract 1174, St. Louis city, Missouri","mo","140","00","ACSSF","0005699",,,,,"29","510",,,,"117400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4164,4164,3955,2835,913,8,59,0,74,66,209,188,0,0,0,0,13,8,2418,2356,62,809,103,706,2729,303,2426,407,2,405,3023,0,0,0,0,0,0,0,0,0,0,27,6,23,22,0,464,46,81,375,136,946,563,172,162,138.1818,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,13.93939,7.272727,14.54545,13.33333,6.666667,81.21212,16.9697,29.09091,84.84849,41.81818,105.4545,81.81818,40,35.75758,1901,1735,0,1640,95,166,71.51515,75.15151,6.666667,76.36364,31.51515,35.15152
"29510118100","14000US29510118100","Census Tract 1181","Census Tract 1181, St. Louis city, Missouri","mo","140","00","ACSSF","0005700",,,,,"29","510",,,,"118100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104,1104,1009,532,460,0,7,0,9,1,95,82,0,0,0,0,5,8,766,711,55,161,54,107,887,197,690,55,15,40,845,4,0,0,0,0,0,0,9,0,0,3,2,8,20,15,147,11,25,136,94,236,80,43,12,69.69697,4.242424,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,7.272727,6.666667,6.666667,3.636364,3.636364,6.666667,10.90909,10.90909,39.39394,7.272727,13.33333,26.06061,24.24242,46.66667,27.27273,19.39394,7.272727,586,509,0,452,57,77,41.81818,42.42424,6.666667,40,20.60606,24.84848
"29510118400","14000US29510118400","Census Tract 1184","Census Tract 1184, St. Louis city, Missouri","mo","140","00","ACSSF","0005701",,,,,"29","510",,,,"118400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514,1514,1418,814,368,0,182,0,5,49,96,85,9,0,0,0,2,0,492,473,19,0,0,0,342,184,158,79,55,24,394,17,0,0,0,0,0,0,0,14,11,0,0,26,24,11,76,10,22,109,21,36,17,0,0,35.75758,9.69697,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,9.69697,7.272727,6.666667,6.666667,10.90909,15.75758,5.454545,23.63636,6.666667,9.69697,27.87879,12.12121,16.9697,9.69697,6.666667,6.666667,365,179,0,140,39,186,30.30303,29.09091,6.666667,26.66667,12.12121,29.69697
"29510118600","14000US29510118600","Census Tract 1186","Census Tract 1186, St. Louis city, Missouri","mo","140","00","ACSSF","0005702",,,,,"29","510",,,,"118600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450,4450,4256,2068,1733,0,375,0,7,73,194,128,0,0,0,0,29,37,2354,2200,154,651,97,554,2581,701,1880,442,92,350,2435,22,0,0,0,0,11,0,0,0,23,47,0,10,45,24,379,69,163,227,170,574,354,140,177,142.4242,18.18182,6.666667,6.666667,6.666667,6.666667,14.54545,6.666667,6.666667,6.666667,22.42424,27.27273,6.666667,10.30303,26.66667,16.9697,112.1212,40,66.66666,69.09091,63.0303,90.30303,57.57576,40,56.9697,1700,1482,7,1218,257,218,65.45454,81.81818,6.060606,89.69697,67.87878,59.39394
"29510119101","14000US29510119101","Census Tract 1191.01","Census Tract 1191.01, St. Louis city, Missouri","mo","140","00","ACSSF","0005703",,,,,"29","510",,,,"119101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693,2693,2598,1297,1083,0,172,0,0,46,95,95,0,0,0,0,0,0,1455,1287,168,74,0,74,2088,562,1526,502,119,383,2363,3,0,0,0,0,0,0,0,0,10,16,36,58,103,0,345,156,89,190,49,470,263,320,255,143.6364,4.242424,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,9.69697,14.54545,15.75758,39.39394,43.63636,6.666667,72.72727,109.0909,43.63636,48.48485,24.24242,87.87878,55.15152,89.09091,95.15151,1823,1399,0,1105,294,424,61.81818,84.24242,6.666667,68.48485,77.57576,75.15151
"29510119102","14000US29510119102","Census Tract 1191.02","Census Tract 1191.02, St. Louis city, Missouri","mo","140","00","ACSSF","0005704",,,,,"29","510",,,,"119102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3239,3239,3189,2177,497,20,452,0,0,43,50,31,10,0,0,0,9,0,1980,1920,60,159,98,61,2618,585,2033,306,29,277,2647,21,0,0,0,0,0,0,0,10,0,6,62,28,15,0,173,64,82,190,83,989,463,245,216,226.0606,20.60606,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,9.090909,6.666667,8.484848,41.21212,22.42424,11.51515,6.666667,64.84849,37.57576,32.72727,53.33333,35.75758,165.4545,67.27273,46.66667,46.66667,1774,1655,11,1604,40,119,86.66666,85.45454,10.30303,85.45454,19.39394,40.60606
"29510119200","14000US29510119200","Census Tract 1192","Census Tract 1192, St. Louis city, Missouri","mo","140","00","ACSSF","0005705",,,,,"29","510",,,,"119200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042,2042,2017,656,1276,0,50,0,0,35,25,20,0,0,0,0,5,0,1103,1008,95,223,79,144,1331,231,1100,454,90,364,1604,39,0,0,0,0,0,7,7,0,0,27,17,70,62,9,215,68,25,206,85,261,313,143,50,129.697,18.18182,6.666667,6.666667,6.666667,6.666667,6.666667,6.060606,6.666667,6.666667,6.666667,19.39394,12.12121,44.84848,30.30303,7.878788,49.69697,26.66667,12.12121,47.87879,30.30303,37.57576,43.63636,27.27273,15.75758,980,766,0,637,129,214,38.78788,50.30303,6.666667,53.33333,29.69697,37.57576
"29510119300","14000US29510119300","Census Tract 1193","Census Tract 1193, St. Louis city, Missouri","mo","140","00","ACSSF","0005706",,,,,"29","510",,,,"119300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4060,4060,3838,1913,1170,0,644,6,27,78,222,173,6,0,0,0,43,0,1745,1643,102,176,73,103,1891,800,1091,436,145,291,1754,8,0,0,0,0,11,12,0,9,0,53,28,21,48,14,311,75,85,217,122,361,225,61,93,172.7273,7.878788,6.666667,6.666667,6.666667,6.666667,14.54545,9.69697,6.666667,8.484848,6.666667,40.60606,18.78788,12.72727,26.66667,11.51515,77.57576,31.51515,31.51515,50.90909,46.66667,78.18182,67.27273,24.84848,38.18182,1380,1150,0,828,322,230,76.9697,78.18182,6.666667,81.21212,53.33333,43.0303
"29510120200","14000US29510120200","Census Tract 1202","Census Tract 1202, St. Louis city, Missouri","mo","140","00","ACSSF","0005707",,,,,"29","510",,,,"120200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372,1372,1372,67,1231,0,3,0,0,71,0,0,0,0,0,0,0,0,565,474,91,513,326,187,680,264,416,121,66,55,727,0,0,0,0,0,0,0,5,0,5,25,6,29,42,9,179,27,38,246,33,43,40,0,0,76.9697,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,4.848485,6.666667,4.848485,12.12121,6.060606,15.75758,20.60606,7.878788,44.24242,14.54545,20,44.84848,18.18182,20,19.39394,6.666667,6.666667,483,379,0,234,145,104,35.15152,45.45454,6.666667,38.78788,35.75758,29.69697
"29510121100","14000US29510121100","Census Tract 1211","Census Tract 1211, St. Louis city, Missouri","mo","140","00","ACSSF","0005708",,,,,"29","510",,,,"121100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826,1826,1803,233,1517,0,43,0,0,10,23,4,9,0,0,0,10,0,795,750,45,255,110,145,984,433,551,391,116,275,1195,48,0,0,0,0,0,5,18,5,0,0,0,89,39,59,228,60,121,199,106,136,56,12,14,113.9394,41.21212,6.666667,6.666667,6.666667,6.666667,6.666667,4.848485,16.36364,5.454545,6.666667,6.666667,6.666667,55.15152,18.78788,25.45455,41.21212,26.06061,25.45455,62.42424,30.90909,35.75758,18.18182,11.51515,9.090909,1036,645,7,515,123,391,46.66667,52.72727,7.272727,49.09091,40,60.60606
